group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
1,ANGPTL1,-5.941686,-0.87339056,2.8210513950945757e-09,4.280806365849129e-09,0.0425260472039124,0.10004887244292397
1,MAML2,-5.9702597,-0.9736313,2.368762450403324e-09,3.5999429337436535e-09,0.03827344248352116,0.0955456259163583
1,DPP4,-5.973555,-1.1316593,2.321382026993909e-09,3.5333059771596784e-09,0.03210716563895386,0.08873839279480555
1,TTN,-5.9743724,-0.89351165,2.309777426115461e-09,3.5210021739564955e-09,0.04273867743993196,0.10039796132095231
1,TNFRSF17,-5.9780936,-0.8734825,2.2576407790057184e-09,3.4467798152759057e-09,0.044439719328088455,0.10245758570131956
1,CXCR6,-5.9811735,-0.69661134,2.2153597890305143e-09,3.3874002890374835e-09,0.058685945141399104,0.11848076520282064
1,DLL4,-5.9990287,-0.9131508,1.9850149226512842e-09,3.0398390852240188e-09,0.04358919838401021,0.10165468128185436
1,DDC,-6.0006843,-0.70662415,1.9648800778414018e-09,3.0136197512904933e-09,0.052307038060812244,0.11184807652028206
1,LIFR,-6.001589,-1.0493081,1.9539626712008155e-09,3.001478757604939e-09,0.033808207527110355,0.09086783495077846
1,FAS,-6.002891,-0.87663484,1.9383461475029262e-09,2.982070996158348e-09,0.04273867743993196,0.100886685750192
1,SNAI2,-6.0134087,-0.886736,1.816625486150426e-09,2.799114770647806e-09,0.04380182862002977,0.10221322348669971
1,CALB1,-6.03548,-0.91045105,1.584908115032987e-09,2.4458458565323873e-09,0.04188815649585371,0.10015359910633247
1,CCL8,-6.039854,-0.89285606,1.5425357858630175e-09,2.384135681395699e-09,0.04486497980012758,0.10336521678419326
1,SERPINB5,-6.042381,-1.1851819,1.5185658664139792e-09,2.3507211554395962e-09,0.030193493514777802,0.08730712839488934
1,ADGRE2,-6.0526414,-1.0283041,1.424897444244272e-09,2.2091433244097242e-09,0.03721029130342335,0.09519653703832996
1,PTPRC,-6.059918,-1.0248986,1.3619089932019443e-09,2.1147655173943236e-09,0.03721029130342335,0.09516162815052713
1,ETV5,-6.0739255,-1.1121936,1.2482074630337552e-09,1.941224670347986e-09,0.03295768658303211,0.09065838162396146
